nodeIdx,nodeId,topic,target,found,foundRegistrant,foundExtra,timeToFirstMs,timeToCompletionMs,hitTimeout,recall
404,6cd292ae0bfc81b8bc9f88ff89c35bf31b7fca4333d4c8a7a9e3c697b1005e0c,0,211,202,202,0,78.962958,180000.082,1,0.957345971563981
405,f22c2750b036e06296a2d3583611fe445c34dfda68e10776564898cf1ba4b748,1,105,103,103,0,97.675084,180000.056959,1,0.9809523809523809
406,96163eed4347f37594194709a747c677887e18c556c4a614a7d8ec1ecd7d6c4a,0,211,207,207,0,88.933,180000.042542,1,0.981042654028436
407,aa192cd457f4d3b5e8bbdb1ea3f5015624a4a991eacdff1919e6c8ed5bb7a6cf,0,211,159,159,0,96.090083,180000.038583,1,0.7535545023696683
408,5fe6af1e1dc33c511a78b4490f613191f37a2893c270a2f507879e42f5442295,4,39,39,39,0,95.375708,1487.513708,0,1.0
409,f891094eb37ca9d80fcba8c9d5c2138e25a30c40a26ece33bd02b4cf5560b73a,3,67,67,67,0,96.164459,1816.246709,0,1.0
410,cb21f7e83cf8c195bed3247645d34749f5f2f5ec99e0aa7519fa197371f9cda1,3,67,50,50,0,87.70825,180000.054041,1,0.746268656716418
411,cedf05edd216858d170eaf797db998cadbe88b86cd0c66bb227b6c1ee778f2b2,3,67,67,67,0,99.278459,1470.261459,0,1.0
412,4cfe7260c0814a0a02d5000a7d22e000b4ae0529166490d4fc5484e033ac9603,0,211,201,201,0,86.433791,180000.027416,1,0.95260663507109
413,065b9e6f17f335aeaf262826b902e423b7d35949e8b8b66216cf9b07e26f5e45,0,211,203,203,0,75.864167,180000.047792,1,0.9620853080568721
414,5dc2ceb48977e15c08318757342b0192e4bd6095d64bf0ff4f10315ada1da299,2,73,73,73,0,101.100042,2310.712459,0,1.0
415,0fc3580454b370adef61117f64274577b0523d48f950eeba11ba56e29d7c7499,4,39,39,39,0,157.655292,1183.206125,0,1.0
416,d04f4c9473800d6e0957cfd6c2a901c97c8fadedba6dcd99864a56572c5c46e3,1,105,104,104,0,78.359125,180000.046125,1,0.9904761904761905
417,318a7ce63d4034075f07e98a9f937347ff414fea49d2d5365e3ce77a9d6802a9,2,73,73,73,0,86.495458,2506.951917,0,1.0
418,db8778e0af8423c4ab8ab4a8090d10e1eb8a5c59bc1aa4c3ec10c3eef0f2ac0e,0,211,203,203,0,85.577125,180000.058,1,0.9620853080568721
419,30fb9b8d5b6254c39d78a19f0efce5ed21d78ac86f25725826c301648fa847fa,2,73,73,73,0,148.971834,2413.447209,0,1.0
420,3efd8c9dd38e2ae2b8cbff5acbc321442834d7090c4c77a0950ed6ed68d718b2,4,39,39,39,0,97.423125,892.746125,0,1.0
421,67d74a8e7cec9d203cd3e07ff6e752c6045a3288a90246b98b2b6ed44ce4ea69,1,105,105,105,0,97.469833,2842.643333,0,1.0
422,4ac5634d5f80e2507c6ebea1dc12102b870c5a8de3f738cf113ee26c8e48ebbb,4,39,39,39,0,150.317042,1058.939708,0,1.0
423,e4c6b1b09113ac83cbb9f2d2e263113a305cc469cb4280ce82c654909ec0dd96,1,105,105,105,0,156.472666,3199.27975,0,1.0
424,5885c767856dcb798624b3900755de87070f9e4290a2407994bb039d1d68296d,1,105,103,103,0,99.482459,180000.080084,1,0.9809523809523809
425,6de0778561d73b9740b5531147d20ee4d94fd926b10f5999fc3169309e9af798,2,73,72,72,0,96.815375,180000.040292,1,0.9863013698630136
426,d87a9a987be9c1b75f18305f869a1f6b9ac3ef07ab0c2fe7cc4113c0f25643b9,0,211,204,204,0,99.204167,180000.081709,1,0.966824644549763
427,8c5470b518d6b3c3b7016dfd75212c0f79ce3889c91f5f2dd49bc667c220b996,0,211,206,206,0,85.756125,180000.051125,1,0.976303317535545
428,24189d069297c4d6fb5626e7e69da664f6eef892244426c58dee16c0e721861a,0,211,204,204,0,99.15325,180000.057834,1,0.966824644549763
429,31248be33fa8468570ad54424a605aa5c13a7f12aa06bb5e0a55642c64c4e042,1,105,103,103,0,95.066209,179999.954,1,0.9809523809523809
430,b2f5fc8177b43807e0fefc5e258a7111ac579a5a57ae6ecc3c38d732725426e9,0,211,206,206,0,99.0715,180000.055416,1,0.976303317535545
431,abe5ce895acdd300843f7e925ff1fb72ac96e25e1957522a9fbbac6656428422,2,73,73,73,0,99.537709,3014.781042,0,1.0
432,f9d6894bbab609f76793097576e280536f800951dc2285401f03959f1bf95d95,0,211,202,202,0,98.65425,180000.080625,1,0.957345971563981
433,935749cdbd0f6b62acd51325ec7bf6beb724c9d5723890b0dc7606185b4df486,3,67,67,67,0,96.307208,1699.07025,0,1.0
434,5c4e8439171b5ec5e08fb43bb0d95e99866d8b7adbf3ea8b78682f224a6a1db4,1,105,105,105,0,76.515959,2726.071709,0,1.0
435,87119692219f556a340308c0a369f7b0084a279e63de7e007189e0e11027f9ff,1,105,97,97,0,98.442,180000.021792,1,0.9238095238095239
436,dc7efa430ad6f67fbac9c9f7ccff7296d4d4cae30f8b9bae01f2e433a6e5e377,3,67,67,67,0,84.517375,1945.61825,0,1.0
437,55d828b183a947fdb2877d3dd25f1b2238b543ff6853aa0b25a12d1b14bb143e,0,211,206,206,0,76.64275,180000.045083,1,0.976303317535545
438,85b48252dc29441daba6abf92c62cc6236eff260c42dbc28a0fe33c03d6049c5,4,39,39,39,0,98.620542,711.419459,0,1.0
439,f5118e34e01909e80f0f5fb7855eb68540a4bcc4b69ac5cbc6e98d973d9af3b5,1,105,101,101,0,95.931167,180000.056083,1,0.9619047619047619
440,aa54a7839ecb1f39b48b361a82bfdd576d2a50b9d1ab6b78ba81741c816d5705,0,211,186,186,0,97.540459,180000.023167,1,0.8815165876777251
441,4df5c3fddd8eeb40896e0b05fccf38ef20c19aff2c47b8f825512323280e5132,0,211,200,200,0,97.787917,180000.08925,1,0.9478672985781991
442,421700dca9d225086c25ae577ea4ebb68ba6de97d55cd7d4bd37b886d8b2fe7b,0,211,202,202,0,81.592625,180000.058625,1,0.957345971563981
443,2120d436c7233101664a3391e4d8e620de8e4e3e36e0df9554efdf32d26313e5,1,105,103,103,0,78.014166,180000.101208,1,0.9809523809523809
444,106be278474526e51ad42ad630fb07f036621d70cec81cddc2b47f5b35ae80f4,2,73,72,72,0,96.45075,180000.056875,1,0.9863013698630136
445,c24e3a4159684c15615d0bc80fbb117707cc99663a7c056ee98ecba0aaa67f36,1,105,105,105,0,75.819,3020.3685,0,1.0
446,71fc7df3a624544897e4d0293488c2427cf2fa2208f0533e30462f927de3fd7f,0,211,195,195,0,96.531417,180000.05575,1,0.9241706161137441
447,d90eff43583fabe18bab8a683744822945c00afc48dbd2ad8de22cabd25ed1a3,3,67,67,67,0,161.214584,2198.083625,0,1.0
448,4e72a183fbce206e454223feea71e1610ca60a08705ebb554e6d5d989b1f8d8b,3,67,67,67,0,94.3605,1691.425167,0,1.0
449,0d933ec3294c3ff26bc9c8f81001865def2f2cbf9ec1425fac5219e7e00c181f,1,105,104,104,0,92.889875,180000.032792,1,0.9904761904761905
450,358f198ec1597e9603bc80a7652570db5ed6ab4419ab09ece85806b02da55d5e,3,67,67,67,0,97.611667,1920.894042,0,1.0
451,fd05ac393443a071494ff88e130bac89de317ab2a4904eb34236a16c6adaa711,0,211,207,207,0,90.715417,180000.040042,1,0.981042654028436
452,693ce5a116a823a741075679c350c448ae7e1bedc9f2ec6093e131f11a337eb0,1,105,105,105,0,87.852708,2987.915375,0,1.0
453,da3607944148f157a09510a868ef22bb4f53d239038c699258e7a8e0f53b09f0,1,105,105,105,0,97.503541,2771.804625,0,1.0
454,6ea47dd1603ab991f6279cfa39877faf9e2903dbbbd87a46d17c90767f52e762,3,67,66,66,0,159.71325,180000.024167,1,0.9850746268656716
455,e2193d9838f52448fc7a5c80d23513a939ee28e75eca32c5807a232dba7dee89,0,211,208,208,0,92.089792,180000.018417,1,0.985781990521327
456,18f03d11b150c2d5f243283a4e376963e3bfdb1fde1f3d496c4b1440bcdbad6f,1,105,105,105,0,82.585,2710.545125,0,1.0
457,f0c7e18fb596ac4154fbfb289050a963191dcc51ea938ddef3ede8254609fe28,2,73,73,73,0,92.178583,2348.189708,0,1.0
458,6b3fec11386ad4188d0d8b3a5f37a2875f4d20dc8e8b13ff8c9aa9556f0bed0d,1,105,104,104,0,86.581917,180000.054125,1,0.9904761904761905
459,0a1bdb25e2c765c040e940cbfc08924af8a9a0e45f9d9ea7070af91fcd4accb8,3,67,67,67,0,135.515041,2327.131166,0,1.0
460,4b5362a29f656bae5127fc2e0275efb78564d6b5dfdeee660721f5a253dddad7,2,73,73,73,0,154.487875,2494.03125,0,1.0
461,ec8a5d3d32b7d4d20b80c96b0f770126b00a0b914550d8ea6abbd8f695f3f1f9,0,211,205,205,0,83.881125,180000.055625,1,0.9715639810426541
462,38b6cb45f90397c3002e019f3098ace3af3c8c3b5f29c17fcd4f2abbb8337388,0,211,203,203,0,87.86775,180000.066583,1,0.9620853080568721
463,050b0905ea7ddbec46c34f54925738a40d74c2605c2f1c1c2898602f04beae86,1,105,105,105,0,79.157834,3296.136417,0,1.0
464,ec2a0fbf9e4b5ddff3954b2023e24261ac2cb9da94a91b1dc0eacc7d2083a8b3,0,211,178,178,0,95.905667,180000.079875,1,0.8436018957345972
465,f3dc198429afa7a11011a60263fbf9a442e179d6038edfcb33f04d1817a5950d,3,67,67,67,0,85.277833,1998.502375,0,1.0
466,7da4ab22b8d96b42fadcb8faabac138386b93af0b76dea949e0b5b0e225c5f8a,0,211,112,112,0,83.074792,180000.068667,1,0.5308056872037915
467,e1ef1c9fc55937a1ec7071121490f605de6262d65f496b1d29fcedd026515009,1,105,104,104,0,83.306916,180000.0715,1,0.9904761904761905
468,cd7268b655b1f2b9baefef5a022d2fa1a7b826195749d8dfe8a4ab2d77411e8f,0,211,195,195,0,84.176417,180000.036667,1,0.9241706161137441
469,9462b4972562d642205140c3ca0e3e26a322ff2c1f8228a67942b905a83fa95e,0,211,205,205,0,86.102583,180000.07425,1,0.9715639810426541
470,38247d02e8a9e74587b1061bd1f66d39e2dbcbca429b10016e2a2359f27de546,0,211,99,99,0,84.343209,180000.089042,1,0.46919431279620855
471,a237f673c7bbb7cfada36c8aede7ed47ec6b83e3bf34cdfcc7ae47d8808e29b6,3,67,67,67,0,97.325417,1415.770792,0,1.0
472,84591f0c05664488954922ff751797625d7723b3d7d1c36591bb19cc1c90c3c3,3,67,66,66,0,95.405125,180000.030292,1,0.9850746268656716
473,400ab4330a02ccf946b27da5d06a39d9e331e75e27d22564cc43a2cc4f4f27a9,4,39,39,39,0,161.104708,1264.973833,0,1.0
474,b3310c9247f9d97285d748ff2759b54a9f234478596d7db311f65d258f026de5,3,67,67,67,0,169.904041,1381.4435,0,1.0
475,3b739430b07ce5b052a7ca47dead4289c715e95124429a94a88470e1688fb404,0,211,200,200,0,97.847084,180000.056334,1,0.9478672985781991
476,91d082a21ebeb149cee61af03e855bd090ed96062bbe9f11f63ba2f710537382,0,211,205,205,0,94.110625,180000.04975,1,0.9715639810426541
477,49224038fda6e92418a23ee6dd04527973f9278be46c58b967b856949ddb3aad,3,67,67,67,0,84.544959,2551.619209,0,1.0
478,ec3b0480a173067c672b98f12f62ead62de92f294d1346f768a3d33bf0ecd314,2,73,73,73,0,90.189875,2290.576417,0,1.0
479,f5ee8dc97db96828bcce5bdf540af5f8670654d16ab625bf78c7c1a4e52b80ab,0,211,199,199,0,93.870958,180000.036458,1,0.943127962085308
480,f693400c362345d71740b7325e4d4a17fe7c926d502e2bddfb03c4ac32e5d199,1,105,105,105,0,152.330042,2648.753625,0,1.0
481,d0a97352450096fd4c3dea3cadbd741d146e53350783563a6e1a5178ae574989,2,73,73,73,0,97.551291,2405.08925,0,1.0
482,897cc9735f0bb434353f12543075a8ad8041f8cd429ab7b5aa5287c6f38e1a21,1,105,105,105,0,91.956084,3085.457417,0,1.0
483,1245eb2767655c650f82d47821faa8882ca8eeb11e153440c71f526b48f905a7,3,67,67,67,0,97.628667,1636.930792,0,1.0
484,d3c15bee88e0c7170ea083ab08785797bbd76c4af1df3a5e59122bde8bb2533c,0,211,200,200,0,96.263416,180000.03675,1,0.9478672985781991
485,efe87fb427bb4b20f5c245655954f0e19b076e97189a2253e56ec6de6d2acc1f,2,73,73,73,0,90.970792,2618.889792,0,1.0
486,98181483ca93294f651bf80b291c3194d32e6ac4b11f0df6762e9c450d783846,4,39,39,39,0,97.932375,1308.878417,0,1.0
487,6c85990b3b21da269aec9c6db3d6963804fdaa51ccbca2c4ee653799187522b3,0,211,200,200,0,96.0295,180000.064,1,0.9478672985781991
488,80f35f7cef450727107ae246384dd430f12da640c6fe83d14e155b3ce634c897,3,67,67,67,0,96.818625,1808.7365,0,1.0
489,36ef4a6a3b2e47ca18bd21d851858b770479908d048bfe7abc1b460e7b59cd33,3,67,67,67,0,98.390208,1526.2735,0,1.0
490,6fafbe19c4f97204b561e9bc8d62b9deb90359ec959875fde4d140153bb8c0c1,0,211,200,200,0,74.726041,180000.052833,1,0.9478672985781991
491,8af19ffcb2272ed608b0a0498d9cdf3e4bccbae4f682f19141c5c1b89bc31816,1,105,105,105,0,96.504542,3229.969834,0,1.0
492,b49476eaeefa5a2d96701a49620e474e76f0e2efef2fdd0b576defd5f6ad43cc,0,211,187,187,0,91.689292,180000.061667,1,0.8862559241706162
493,a6182f7c2a971e09b3b3f09ddc58bfc64051ee38fbecdcab55a8ad1732c4dff2,0,211,198,198,0,93.225958,180000.051625,1,0.9383886255924171
494,fe9eba845d657f4339789f95ab16fabc79912ab4e2d6abd8fbda9668c4d5585d,1,105,104,104,0,95.526334,180000.043542,1,0.9904761904761905
495,c875862d126a914cee67e06e8081620a3353f72902d310ca707e3f6ff6a22a41,1,105,105,105,0,97.620167,3208.174208,0,1.0
496,3d650393e8ffd3158adc734fb6841fdef1dc04be6b01328c1fabfbe03c708ebe,0,211,191,191,0,171.596708,180000.019916,1,0.9052132701421801
497,e8b2d1b5b0ec362ac5865ade2cb3e64b488ba58d10cf0d0e19bf01fc9e4ff7eb,2,73,73,73,0,92.77625,2443.961334,0,1.0
498,0f5e0bde662ca2c82b6b8debfd0303c724d4c2b7ebed87c9f4c84c8bb294ff9e,1,105,103,103,0,93.382375,180000.051917,1,0.9809523809523809
499,5a581fd044444613eaae2564e256ac4669f1e3d526adacea86b1bac6b83171c8,3,67,67,67,0,73.221833,2003.620542,0,1.0
